,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
152,-7.10489066209997,Denver Nuggets,Rookie,0.11666666666666667,5,Kostas Papanikolaou,-0.9667607454316333,3.9004020284302636,203123,386,Kostas Papanikolaou
153,-7.10489066209997,Denver Nuggets,Rookie,0.041184,5,Axel Toupane,-0.9774188343298398,3.9004020284302636,1626253,411,Axel Toupane
154,-7.488149096327361,Charlotte Hornets,Rookie,0.3157586666666667,5,Troy Daniels,-0.8966795538951938,3.9004020284302636,203584,133,Troy Daniels
155,-7.488149096327361,Charlotte Hornets,Rookie,0.10048133333333334,5,Jorge Gutierrez,-0.9853553209328909,3.9004020284302636,203268,285,Jorge Gutierrez
156,-7.488149096327361,Charlotte Hornets,Rookie,0.175031,5,Aaron Harrison,-0.948598018784365,3.9004020284302636,1626151,233,Aaron Harrison
157,-7.488149096327361,Charlotte Hornets,Rookie,0.8708333333333333,5,Frank Kaminsky,0.20320702040526167,3.9004020284302636,1626163,182,Frank Kaminsky
158,-7.488149096327361,Charlotte Hornets,Rookie,2.110468,5,Michael Kidd-Gilchrist,0.2613852394781933,3.9004020284302636,203077,259,Michael Kidd-Gilchrist
159,-7.488149096327361,Charlotte Hornets,Rookie,1.011452,5,Jeremy Lamb,0.19471422975947672,3.9004020284302636,203087,118,Jeremy Lamb
160,-7.488149096327361,Charlotte Hornets,Rookie,1.4014,5,Cody Zeller,0.07112392668675427,3.9004020284302636,203469,117,Cody Zeller
161,-9.923464058428989,Orlando Magic,Rookie,0.05392533333333333,5,Keith Appling,-0.9774188343298398,3.9004020284302636,203951,347,Keith Appling
162,-9.923464058428989,Orlando Magic,Rookie,0.36666666666666653,5,Chris Copeland,-0.9255935621794794,3.9004020284302636,203142,47,Chris Copeland
163,-9.923464058428989,Orlando Magic,Rookie,0.32711599999999996,5,Jared Cunningham,-0.8966795538951938,3.9004020284302636,203099,307,Jared Cunningham
164,-9.923464058428989,Orlando Magic,Rookie,0.3157593333333333,5,Dewayne Dedmon,-0.8966795538951938,3.9004020284302636,203473,19,Dewayne Dedmon
165,-9.923464058428989,Orlando Magic,Rookie,0.762735,5,Evan Fournier,0.05586747267163118,3.9004020284302636,203095,310,Evan Fournier
166,-9.923464058428989,Orlando Magic,Rookie,1.39056,5,Aaron Gordon,0.07112392668675427,3.9004020284302636,203932,414,Aaron Gordon
167,-9.923464058428989,Orlando Magic,Rookie,0.2816863333333333,5,Joe Harris,-0.8950348910976176,3.9004020284302636,203925,420,Joe Harris
168,-9.923464058428989,Orlando Magic,Rookie,1.24716,5,Mario Hezonja,0.07112392668675427,3.9004020284302636,1626209,16,Mario Hezonja
169,-9.923464058428989,Orlando Magic,Rookie,0.2816863333333333,5,Devyn Marble,-0.8950348910976176,3.9004020284302636,203906,229,Devyn Marble
170,-9.923464058428989,Orlando Magic,Rookie,0.43148000000000003,5,Shabazz Napier,-0.8111827519362685,3.9004020284302636,203894,320,Shabazz Napier
171,-9.923464058428989,Orlando Magic,Rookie,0.7935313333333334,5,Andrew Nicholson,0.2178502956827613,3.9004020284302636,203094,321,Andrew Nicholson
172,-9.923464058428989,Orlando Magic,Rookie,1.7308400000000002,5,Victor Oladipo,0.10052984939021525,3.9004020284302636,203506,276,Victor Oladipo
173,-9.923464058428989,Orlando Magic,Rookie,0.83524,5,Elfrid Payton,0.2272529373557169,3.9004020284302636,203901,448,Elfrid Payton
174,-10.203822585508302,Los Angeles Lakers,Rookie,0.2816863333333333,5,Tarik Black,-0.8950348910976176,3.9004020284302636,204028,382,Tarik Black
175,-10.203822585508302,Los Angeles Lakers,Rookie,0.2816863333333333,5,Jordan Clarkson,-0.8950348910976176,3.9004020284302636,203903,217,Jordan Clarkson
176,-10.203822585508302,Los Angeles Lakers,Rookie,0.175031,5,Marcelo Huertas,-0.948598018784365,3.9004020284302636,1626273,69,Marcelo Huertas
177,-10.203822585508302,Los Angeles Lakers,Rookie,0.57475,5,Ryan Kelly,-0.6937059825128542,3.9004020284302636,203527,70,Ryan Kelly
178,-10.203822585508302,Los Angeles Lakers,Rookie,0.3852,5,Larry Nance Jr.,-0.9008741841220193,3.9004020284302636,1626204,350,Larry Nance Jr.
179,-10.203822585508302,Los Angeles Lakers,Rookie,1.04408,5,Julius Randle,0.1816030818316756,3.9004020284302636,203944,67,Julius Randle
180,-10.203822585508302,Los Angeles Lakers,Rookie,1.70104,5,D'Angelo Russell,0.10052984939021525,3.9004020284302636,1626156,144,D'Angelo Russell
