,point_differential,num_possessions,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5
4529,3,0.96,201569,203085,200782,201935,203991,1628420,203914,203115,200794,203999
4530,1,6.489599999999999,201569,203085,200782,201935,203991,1627750,203914,203115,200794,203999
4531,2,10.3296,203085,200782,201935,101108,203991,1627750,203914,203115,200794,203999
4532,0,32.1792,203085,200782,201935,101108,203991,1627750,203914,203115,200794,203486
4533,1,0.4224,202697,203085,200782,201935,203991,1627750,203914,203115,200794,203999
4534,1,2.3424,202697,203085,201935,1627863,203991,1627750,203914,203115,200794,203999
4535,-3,1.92,202697,203085,201935,1627863,203991,1628420,203914,203115,203486,203999
4536,0,3.3024,2403,202697,203085,201935,1627863,1628420,203914,203115,203486,203999
4537,2,2.3424,2403,202697,203085,201935,1627863,1628420,203115,1627736,203486,203999
4538,1,23.9616,2403,202697,203085,201935,1627863,1628420,203115,1627823,1627736,203486
4539,0,1.92,201569,2403,202697,200782,101108,1628420,1627736,1627823,1626168,203486
4540,2,3.84,201569,203085,200782,101108,203991,1628420,1627736,1627823,1626168,203486
4541,4,6.1824,203085,200782,201935,101108,203991,1628420,1627736,1627823,1626168,203486
4542,5,5.76,202697,203085,201935,1627863,203991,1628420,1627736,1627823,1626168,1629020
4543,-2,16.512,1629185,202697,203085,1629109,1627863,1628420,1627736,1627823,1626168,1629020
4544,-1,21.119999999999997,202339,201572,1628425,203114,203507,201568,1627826,202066,1629013,1628983
4545,1,1.3823999999999999,202339,201572,1628425,1626192,203507,201568,1627826,202066,1629013,1628983
4546,-1,2.3424,202339,201572,203114,1626192,203507,201568,1627826,202066,1629013,1628983
4547,-1,10.0224,201572,203114,1626192,203507,201588,201568,1627826,202066,1629013,1628983
4548,1,2.88,1628391,203114,1626192,201588,101141,1626149,203210,202066,1629013,1628983
4549,2,2.88,1628391,203114,1626192,201588,101141,1626149,203210,201163,1629010,1628983
4550,4,10.3296,202339,1628391,203507,201588,101141,1626149,203210,201163,1627820,1629010
4551,5,4.2624,202339,1628425,1626192,203507,101141,1626149,203210,201163,1627820,1629010
4552,-4,5.2224,202339,201572,1628425,1626192,203507,1626149,203210,201163,1627820,1629010
4553,1,3.3024,202339,201572,1628425,1626192,203507,1626149,203210,1627820,1629010,202066
4554,2,2.3424,201572,1628425,1626192,201588,101141,201568,1626149,1629010,202066,1628983
4555,1,3.7247999999999997,201572,1628425,1626192,201588,101141,201568,1626149,202066,1629013,1628983
4556,5,6.1824,201572,203114,1626192,201588,101141,201568,1626149,202066,1629013,1628983
4557,2,3.84,201572,203114,1626192,203507,201588,201568,202066,1627826,1629013,1628983
4558,3,5.529599999999999,202339,201572,203114,203507,201588,201568,202066,1627826,1629013,1628983
4559,-1,3.3024,202339,1628425,203114,203507,201588,201568,203210,202066,1629013,1628983
4560,-8,27.8016,202339,1628425,203114,1626192,203507,201568,203210,202066,1629013,1628983
4561,3,2.3424,202339,201572,1628425,1626192,203507,201568,1627826,202066,1629013,1628983
4562,-1,13.3248,202339,201572,203114,1626192,203507,201568,1627826,202066,1629013,1628983
4563,1,4.2624,202339,1628391,203114,201588,101141,201568,1626149,202066,1629013,1628983
4564,3,2.88,1628391,203114,1626192,201588,101141,1626149,203210,202066,1629013,1628983
4565,-1,5.76,1628391,203114,1626192,201588,101141,1626149,203210,1629010,1629013,1628983
4566,2,1.3823999999999999,1628391,203114,1626192,201588,101141,1626149,203210,1629010,202066,1628983
4567,1,1.8047999999999997,1628391,203114,1626192,203507,201588,1626149,203210,1629010,202066,1628983
4568,0,15.6672,1628391,1626192,203507,201588,101141,1626149,203210,201163,1629010,202066
4569,-2,6.0672,202339,201572,1628425,1626192,203507,1626149,203210,201163,1629010,202066
4570,-4,11.1744,202339,201572,203114,1626192,101141,203210,201163,1629010,202066,1628414
4571,0,0.96,202339,201572,203114,1626192,101141,203210,201163,1629010,1628983,1628414
4572,2,7.68,202339,201572,203114,1626192,101141,203210,201163,1629010,1629013,1628983
4573,-1,5.76,201572,1628391,1628425,203114,201588,201163,1627820,1629010,1629013,1628414
4574,-2,1.8047999999999997,1628391,1628425,1626192,1629045,204025,1627820,1629010,1628405,1629116,1628414
4575,-2,3.84,1628391,1626192,1629045,101141,204025,1627820,1629010,1628405,1629116,1628414
4576,1,13.44,1629026,203944,203546,203901,1626143,203084,1628368,1626161,202357,1627741
4577,0,21.119999999999997,203944,203121,203546,203901,1626143,203084,1628368,1626161,202357,1627741
4578,1,2.88,1629026,203944,203121,1627767,1626169,1628963,1628368,1626161,203992,1627741
4579,1,5.2224,1629026,203944,203121,1627767,1626169,1628963,1628368,201585,203992,1627741
4580,4,2.88,1629026,203121,1627767,1626169,1626174,1628963,1627812,201585,203992,1627741
4581,0,15.36,1629026,203121,1627767,1626169,1626174,1628963,1627812,201585,203992,201147
4582,-1,5.2224,1629026,203121,1627767,1626169,1626174,1628963,1627812,1626161,203992,201147
4583,-1,4.8,1629026,203546,203901,1626174,1626143,1628963,1627812,1626161,203992,201147
4584,1,2.3424,1629026,203546,203901,1626174,1626143,1628963,203084,1628368,1626161,203992
4585,-4,2.88,1629026,203546,203901,1626174,1626143,1628963,203084,1628368,1626161,1627741
4586,3,7.5648,1629026,203944,203546,203901,1626143,1628963,203084,1628368,1626161,1627741
4587,0,9.6768,203944,203121,203546,203901,1626143,203084,1628368,1626161,203992,1627741
4588,0,4.569599999999999,203944,203121,203546,203901,1626174,203084,1628368,1626161,203992,1627741
4589,-3,28.5696,1629026,203944,203546,203901,1626174,203084,1628368,1626161,203992,1627741
4590,-4,8.5248,1629026,203944,1626169,203546,1626143,1628963,203084,1628368,201585,1627741
4591,5,6.6048,1629026,203944,1626169,203546,1626174,1628963,1628368,201585,203992,1627741
4592,0,6.72,1629541,1627767,1626169,203901,1626174,1628963,1627812,201585,203992,1627741
4593,-1,1.3823999999999999,1629541,1627767,1626169,203901,1626174,1627812,203084,201585,203992,1627741
4594,-3,1.92,1629541,1626169,203901,1626174,1626143,1627812,203084,201585,203992,201147
4595,5,7.564800000000001,1629541,1627767,1626169,203901,1626174,1627812,203084,201585,203992,201147
4596,-7,14.8224,1629541,1627767,1626169,203901,1626174,1627812,203084,1628368,1626161,201147
4597,1,8.64,1629026,203944,203546,203901,1626174,1627812,203084,1628368,1626161,201147
4598,5,21.964799999999997,1629026,203944,203546,203901,1626174,1628963,203084,1628368,1626161,1627741
4599,3,20.352,1627751,200746,1627854,1628401,201942,202688,1626224,1629012,202684,201567
4600,-6,3.84,201988,1627751,200746,1627854,201942,202688,1626224,1629012,202684,201567
4601,3,7.68,201988,200746,1627854,200752,201942,1626224,1629012,201567,1626204,203903
4602,0,1.92,201988,201158,1627751,200752,201942,1626224,1629012,1628021,1626204,203903
4603,0,2.88,202722,201988,201158,1627751,200752,1629012,1628021,1627737,1626204,203903
4604,-1,19.2,202722,201988,201158,1627751,200752,203917,1628021,1627737,1626204,203903
4605,-2,2.88,202722,201158,200746,200752,201942,202688,202684,1628021,1626204,203903
4606,0,0.96,202722,201158,200746,1627854,201942,202688,202684,1628021,1626204,203903
4607,-1,6.72,202722,201158,200746,1627854,201942,202688,203903,1628021,202684,201567
4608,0,7.68,201158,200746,1627854,201967,201942,202688,1626224,1629012,202684,201567
4609,-3,8.1024,201988,200746,1627854,201967,201942,202688,1626224,1629012,202684,201567
4610,12,42.9696,201988,200746,1627854,200752,1629022,202688,1626224,1629012,1626204,201567
4611,-1,0.42239999999999994,202722,201988,201158,200746,201942,203903,1629012,1628021,1626204,201567
4612,1,5.6448,202722,201988,201158,1627751,201942,203903,1629012,1628021,1626204,201567
4613,-3,2.7647999999999997,202722,201988,201158,1627751,1627854,1629012,1628021,1627737,1626204,203903
4614,7,17.8944,202722,201988,201158,1627751,201942,1629012,1628021,1627737,1626204,203903
4615,-5,4.2624,202722,201158,200746,1627854,1628401,203917,1628021,1627737,1626204,203903
4616,-3,2.3424,201158,200746,1627854,200752,1628401,202688,1628021,1627737,1626204,203903
4617,0,4.8,200746,1627854,200752,1628401,201942,202688,1628021,201567,1626204,203903
4618,-3,11.52,201988,200746,1627854,200752,201942,202688,1626224,1629012,1626204,201567
4619,6,12.3648,201988,201158,200746,200752,201942,202688,1626224,1629012,1626204,201567
4620,2,2.7647999999999997,201158,200746,200752,1628401,201942,202688,1626224,1629012,201567,203903
4621,5,5.2224,1628369,203382,201143,202681,203935,201152,201954,202083,1626167,202711
4622,5,18.009600000000002,1628369,203382,201143,202681,203935,201152,201954,201936,1626167,202711
4623,0,0.8448,202694,1628369,203382,202681,203935,201152,201954,201936,1626167,202711
4624,-1,3.3024,202694,1628369,203382,202681,203935,201954,201936,1626167,1627734,202711
4625,-1,3.3024,202694,203382,202681,202330,203935,201954,201936,1626167,1627734,202711
4626,-3,6.1824,202694,1627759,203382,202681,202330,201936,202709,1627734,202711,1626167
4627,0,0.96,202694,1627759,203382,202681,202330,201936,202709,203926,1627734,1626167
4628,3,3.3024,202694,1627759,201143,202681,202330,201936,202709,203926,1627734,1626167
4629,1,15.129600000000002,1626179,202694,1627759,201143,202330,1628388,201936,202709,203926,1627734
4630,-6,4.2624,1626179,202694,1627759,201143,202330,202083,1628388,202709,1627734,203926
4631,-2,6.72,1626179,1627759,1628369,201143,202330,202083,1628388,202709,1627734,203926
4632,6,5.2224,1626179,1627759,1628369,203382,202681,202083,1628388,202709,1627734,203926
4633,-5,3.84,1626179,1627759,1628369,203382,202681,201152,202083,202709,1627734,202711
4634,3,4.8,1627759,1628369,203382,202681,203935,201152,202083,202709,1627734,202711
4635,-2,7.142399999999999,1628369,203382,201143,202681,203935,201152,201954,202083,202711,1626167
4636,4,11.4048,203382,201143,202681,202330,203935,201152,201954,202083,202711,1626167
4637,0,25.766399999999997,1627759,203382,201143,202330,203935,201152,201954,202083,202711,1626167
4638,-2,2.7647999999999997,202694,1628369,203382,202681,203935,201152,201954,202083,1626167,202711
4639,-6,9.6,202694,203382,202681,202330,203935,201152,201954,202083,1626167,202711
4640,1,3.84,202694,1627759,201143,202681,202330,201954,202083,1626167,1627734,202711
4641,-1,24.192,1626179,202694,1627759,201143,202330,201936,202709,1627734,203926,1626167
4642,2,2.88,1626179,1627759,1628369,203382,202681,201152,201936,202709,203926,1626167
4643,5,3.84,1627759,1628369,203382,202681,203935,201152,201936,202709,1626167,202711
4644,-6,4.8,1627759,1628369,203382,202681,203935,201152,201954,202083,1626167,202711
4645,1,0.4224,1628369,203382,201143,202681,203935,201152,201954,202083,1626167,202711
4646,-1,10.982399999999998,1627759,203382,201143,202681,203935,201152,201954,202083,1626167,202711
4647,0,0.96,202694,1627759,201143,202681,203935,201152,202083,202709,1626167,202711
4648,0,0.96,1627759,203382,201143,202681,203935,201152,201954,202083,1626167,202711
4649,2,0.96,1627759,1628369,201143,202681,202330,201152,202083,202709,1626167,202711
4650,-9,23.8848,1626147,1629027,1628989,203473,1628381,203081,203090,202329,202683,1627774
4651,2,5.2224,1629027,203145,1627761,1627738,1628381,203081,203090,202329,202683,1627774
4652,0,0.8448,1629027,203145,1627761,1627738,1628381,203081,203918,203090,202329,1627774
4653,1,6.0672,1629027,203145,1627761,1627738,1628381,203552,203081,203918,203090,202329
4654,-1,9.3696,1629027,203145,203473,1627761,1628381,203552,203081,203918,203090,202329
4655,-1,4.2624,1629027,203145,203473,1713,1627761,203552,203081,203086,203918,1628380
4656,-1,14.399999999999999,1629027,203145,203473,1713,1627761,203552,203081,203086,203918,1627774
4657,-1,11.52,1629121,203145,1713,1627738,1628989,203552,203086,203918,202323,1628380
4658,-1,4.8,1626147,1629027,1628989,1627738,1628381,203552,203918,202323,202329,202683
4659,2,7.68,1626147,1629027,1628989,1627738,1628381,203552,203081,203090,202329,202683
4660,1,33.907199999999996,1626147,1629027,203473,1627761,1628381,203552,203081,203090,202329,202683
4661,-1,0.4224,1629121,1626147,1628989,1627738,1628381,203081,203090,202329,202683,1627774
4662,-5,4.1472,1629121,203145,1627761,1627738,1628381,203081,203090,202329,202683,1627774
4663,-1,3.7247999999999997,1629121,203145,1627761,1713,1627738,203081,203918,203090,202329,202683
4664,-2,9.9072,1629121,203145,1627761,1713,1627738,203552,203081,203918,202329,1628380
4665,3,21.849600000000002,1629121,203145,1627761,1713,1628381,203552,203081,203918,202329,1628380
4666,-1,1.3823999999999999,1629027,1628989,1713,1627761,1628381,203552,203918,202323,1628380,1627774
4667,0,0.96,1629027,1628989,203473,1627761,1628381,203552,203918,202323,1628380,1627774
4668,2,7.68,1629027,1628989,203473,1627761,1628381,203552,203918,203090,202323,1628380
4669,2,8.5248,1629121,1626147,203473,1627738,1628989,203552,203081,203090,202323,202683
