,rating,Team,Type,mu,sd,name,finalpriors,finalse,player_id,index,player_name
131,-3.9516568805173,Washington Wizards,Non-rookie,7.37225,5,Bradley Beal,3.206707269709213,4.382985684235935,203078.0,117,Bradley Beal
132,-3.9516568805173,Washington Wizards,Non-rookie,4.0,5,Marcin Gortat,0.9981594049952922,4.382985684235935,101162.0,166,Marcin Gortat
133,-3.9516568805173,Washington Wizards,Non-rookie,5.314718,5,Ian Mahinmi,3.2802427883470755,4.382985684235935,101133.0,241,Ian Mahinmi
134,-3.9516568805173,Washington Wizards,Non-rookie,2.466666666666667,5,Markieff Morris,0.5091073751570362,4.382985684235935,202693.0,116,Markieff Morris
135,-3.9516568805173,Washington Wizards,Non-rookie,1.6666666666666667,5,Jason Smith,0.36606516607814527,4.382985684235935,201160.0,115,Jason Smith
136,-3.9516568805173,Washington Wizards,Non-rookie,5.652633333333332,5,John Wall,3.3516953155011127,4.382985684235935,202322.0,309,John Wall
137,-4.019434059053641,Dallas Mavericks,Non-rookie,1.36565,5,J.J. Barea,0.3119254489282811,4.382985684235935,200826.0,364,J.J. Barea
138,-4.019434059053641,Dallas Mavericks,Non-rookie,7.37225,5,Harrison Barnes,3.206707269709213,4.382985684235935,203084.0,191,Harrison Barnes
139,-4.019434059053641,Dallas Mavericks,Non-rookie,1.409333333333333,5,Devin Harris,0.3119254489282811,4.382985684235935,2734.0,215,Devin Harris
140,-4.019434059053641,Dallas Mavericks,Non-rookie,0.03983133333333334,5,Manny Harris,-1.0988209355855627,4.382985684235935,202412.0,352,Manny Harris
141,-4.019434059053641,Dallas Mavericks,Non-rookie,0.3385653333333333,5,DeAndre Liggins,-0.8509893064228732,4.382985684235935,202732.0,139,DeAndre Liggins
142,-4.019434059053641,Dallas Mavericks,Non-rookie,5.7,5,Wesley Matthews,3.3516953155011127,4.382985684235935,202083.0,64,Wesley Matthews
143,-4.019434059053641,Dallas Mavericks,Non-rookie,8.333333333333334,5,Dirk Nowitzki,3.8188235211344477,4.382985684235935,1717.0,410,Dirk Nowitzki
144,-4.019434059053641,Dallas Mavericks,Non-rookie,2.7916666666666665,5,Dwight Powell,0.5091073751570362,4.382985684235935,203939.0,67,Dwight Powell
145,-4.019434059053641,Dallas Mavericks,Non-rookie,3.0,5,Deron Williams,0.5091073751570362,4.382985684235935,101114.0,244,Deron Williams
146,-4.91178773262357,Chicago Bulls,Non-rookie,5.850736333333334,5,Jimmy Butler,3.3516953155011127,4.382985684235935,202710.0,257,Jimmy Butler
147,-4.91178773262357,Chicago Bulls,Non-rookie,4.406416666666667,5,Robin Lopez,1.4108657582257482,4.382985684235935,201577.0,54,Robin Lopez
148,-4.91178773262357,Chicago Bulls,Non-rookie,1.1626666666666667,5,Anthony Morrow,0.29176900978182485,4.382985684235935,201627.0,60,Anthony Morrow
149,-4.91178773262357,Chicago Bulls,Non-rookie,4.666666666666667,5,Rajon Rondo,1.8900034493421622,4.382985684235935,200765.0,337,Rajon Rondo
150,-4.91178773262357,Chicago Bulls,Non-rookie,7.7333333333333325,5,Dwyane Wade,3.8188235211344477,4.382985684235935,2548.0,57,Dwyane Wade
151,-5.1226081725312005,Orlando Magic,Non-rookie,2.4166666666666665,5,D.J. Augustin,0.5091073751570362,4.382985684235935,201571.0,120,D.J. Augustin
152,-5.1226081725312005,Orlando Magic,Non-rookie,5.666666666666668,5,Bismack Biyombo,3.3516953155011127,4.382985684235935,202687.0,473,Bismack Biyombo
153,-5.1226081725312005,Orlando Magic,Non-rookie,5.666666666666668,5,Evan Fournier,3.3516953155011127,4.382985684235935,203095.0,150,Evan Fournier
154,-5.1226081725312005,Orlando Magic,Non-rookie,5.0,5,Jeff Green,2.453853288663007,4.382985684235935,201145.0,311,Jeff Green
155,-5.1226081725312005,Orlando Magic,Non-rookie,2.18,5,Jodie Meeks,0.383371094022758,4.382985684235935,201975.0,123,Jodie Meeks
156,-5.1226081725312005,Orlando Magic,Non-rookie,3.333333333333333,5,Terrence Ross,0.5091073751570362,4.382985684235935,203082.0,51,Terrence Ross
157,-5.1226081725312005,Orlando Magic,Non-rookie,3.9166666666666665,5,Nikola Vucevic,0.7353011360881412,4.382985684235935,202696.0,121,Nikola Vucevic
158,-5.1226081725312005,Orlando Magic,Non-rookie,1.6666666666666667,5,C.J. Watson,0.36606516607814527,4.382985684235935,201228.0,181,C.J. Watson
159,-5.786525373579298,Sacramento Kings,Non-rookie,4.166666666666667,5,Arron Afflalo,1.338370860469191,4.382985684235935,201167.0,203,Arron Afflalo
160,-5.786525373579298,Sacramento Kings,Non-rookie,2.0416666666666665,5,Matt Barnes,0.36606516607814527,4.382985684235935,2440.0,176,Matt Barnes
161,-5.786525373579298,Sacramento Kings,Non-rookie,1.7431513333333333,5,Darren Collison,0.36606516607814527,4.382985684235935,201954.0,145,Darren Collison
162,-5.786525373579298,Sacramento Kings,Non-rookie,3.5537620000000003,5,Tyreke Evans,0.5091073751570362,4.382985684235935,201936.0,236,Tyreke Evans
163,-5.786525373579298,Sacramento Kings,Non-rookie,4.444444333333333,5,Rudy Gay,1.4108657582257482,4.382985684235935,200752.0,148,Rudy Gay
164,-5.786525373579298,Sacramento Kings,Non-rookie,2.682166666666667,5,Kosta Koufos,0.5091073751570362,4.382985684235935,201585.0,318,Kosta Koufos
165,-5.786525373579298,Sacramento Kings,Non-rookie,0.4384826666666667,5,Ty Lawson,-0.7033338699314371,4.382985684235935,201951.0,474,Ty Lawson
166,-5.786525373579298,Sacramento Kings,Non-rookie,2.6666666666666665,5,Garrett Temple,0.5091073751570362,4.382985684235935,202066.0,359,Garrett Temple
167,-5.786525373579298,Sacramento Kings,Non-rookie,2.6666666666666665,5,Anthony Tolliver,0.5091073751570362,4.382985684235935,201229.0,147,Anthony Tolliver
168,-6.03227339498386,Memphis Grizzlies,Non-rookie,1.8352060000000001,5,Tony Allen,0.36606516607814527,4.382985684235935,2754.0,4,Tony Allen
169,-6.03227339498386,Memphis Grizzlies,Non-rookie,1.421352333333333,5,Vince Carter,0.3361025699458884,4.382985684235935,1713.0,340,Vince Carter
170,-6.03227339498386,Memphis Grizzlies,Non-rookie,8.8467,5,Mike Conley,3.8188235211344477,4.382985684235935,201144.0,341,Mike Conley
171,-6.03227339498386,Memphis Grizzlies,Non-rookie,0.201186,5,Toney Douglas,-1.1274237453314127,4.382985684235935,201962.0,226,Toney Douglas
172,-6.03227339498386,Memphis Grizzlies,Non-rookie,7.055225,5,Marc Gasol,3.257039937043664,4.382985684235935,201188.0,7,Marc Gasol
173,-6.03227339498386,Memphis Grizzlies,Non-rookie,7.37225,5,Chandler Parsons,3.206707269709213,4.382985684235935,202718.0,478,Chandler Parsons
174,-6.03227339498386,Memphis Grizzlies,Non-rookie,3.453815,5,Zach Randolph,0.5091073751570362,4.382985684235935,2216.0,205,Zach Randolph
175,-6.03227339498386,Memphis Grizzlies,Non-rookie,1.9,5,Brandan Wright,0.36606516607814527,4.382985684235935,201148.0,412,Brandan Wright
176,-6.190073602455598,New York Knicks,Non-rookie,8.18646,5,Carmelo Anthony,3.8188235211344477,4.382985684235935,2546.0,302,Carmelo Anthony
177,-6.190073602455598,New York Knicks,Non-rookie,1.6124393333333331,5,Brandon Jennings,0.36606516607814527,4.382985684235935,201943.0,388,Brandon Jennings
