rating,Team,mu,sd,name,coefs,index,player_id,finalpriors,finalse
1.539041969,Chicago Bulls,0.50544,5,Bobby Portis,1.220763098,126,1626171,-0.190331572,0.456218097
1.539041969,Chicago Bulls,0.73448,5,Cameron Payne,5.793693688,355,1626166,-0.178977751,0.437817204
1.539041969,Chicago Bulls,0.437537,5,David Nwaba,-4.97763477,203,1628021,-0.193697615,0.467997537
1.539041969,Chicago Bulls,0.7288,5,Denzel Valentine,2.946145522,78,1627756,-0.179259316,0.437851292
1.539041969,Chicago Bulls,0.005741333,5,Jarell Eddie,0.242063549,226,204067,-0.215102306,0.593766461
1.539041969,Chicago Bulls,0.57128,5,Jerian Grant,-2.393874879,258,1626170,-0.187067794,0.447440973
1.539041969,Chicago Bulls,1.538461667,5,Justin Holiday,2.784453116,76,203200,-0.139123298,0.617633207
1.539041969,Chicago Bulls,0.437537,5,Kay Felder,1.913152559,464,1627770,-0.193697615,0.467997537
1.539041969,Chicago Bulls,1.34892,5,Kris Dunn,3.588259117,434,1627739,-0.148519134,0.549560868
1.539041969,Chicago Bulls,1.27388,5,Lauri Markkanen,-4.533282218,335,1628374,-0.152238967,0.525812391
1.539041969,Chicago Bulls,0.437537,5,Paul Zipser,-2.078318976,514,1627835,-0.193697615,0.467997537
1.539041969,Chicago Bulls,1.067405667,5,Zach LaVine,0.560135335,354,203897,-0.162474178,0.472792595
3.470284758,Phoenix Suns,0.271871667,5,Davon Reed,-4.230308471,350,1628432,-0.202357594,0.591273715
3.470284758,Phoenix Suns,0.77312,5,Devin Booker,-2.217019145,167,1626164,-0.17751004,0.529929538
3.470284758,Phoenix Suns,1.4896,5,Dragan Bender,-0.04409049,337,1627733,-0.141993163,0.665243335
3.470284758,Phoenix Suns,1.69668,5,Josh Jackson,-0.470863088,89,1628367,-0.131727929,0.739115418
3.470284758,Phoenix Suns,1.0246,5,Marquese Chriss,-2.973858068,338,1627737,-0.165043838,0.550215055
3.470284758,Phoenix Suns,1.050977,5,T.J. Warren,3.388963647,431,203933,-0.163736295,0.554273565
3.470284758,Phoenix Suns,1.136173333,5,Troy Daniels,-3.217953254,65,203584,-0.159512998,0.569676018
3.470284758,Phoenix Suns,0.437537,5,Tyler Ulis,0.757696571,64,1627755,-0.194145341,0.557048591
-11.46367947,Toronto Raptors ,0.271871667,5,Alfonzo McKinnie,-2.693817196,7,1628035,-0.198895406,0.487418985
-11.46367947,Toronto Raptors ,0.817075,5,Bruno Caboclo,-3.661102298,359,203998,-0.171868943,0.44794602
-11.46367947,Toronto Raptors ,0.5484,5,Delon Wright,-0.521014571,195,1626153,-0.185187524,0.4435167
-11.46367947,Toronto Raptors ,0.437537,5,Fred VanVleet,0.983997754,446,1627832,-0.190683152,0.455651662
-11.46367947,Toronto Raptors ,0.94188,5,Jakob Poeltl,1.941253638,74,1627751,-0.165682191,0.465968028
-11.46367947,Toronto Raptors ,0.982435,5,Lucas Nogueira,-1.704950522,375,203512,-0.163671826,0.473790028
-11.46367947,Toronto Raptors ,0.490460667,5,Norman Powell,-1.563582108,43,1626181,-0.188059655,0.44888269
-11.46367947,Toronto Raptors ,0.5484,5,OG Anunoby,-1.892398777,6,1628384,-0.185187524,0.4435167
-11.46367947,Toronto Raptors ,0.437537,5,Pascal Siakam,-3.871828301,75,1627783,-0.190683152,0.455651662
-6.237947831,Cleveland Cavaliers,0.5484,5,Ante Zizic,-3.208933733,246,1627790,-0.186399022,0.269930948
-6.237947831,Cleveland Cavaliers,0.880952333,5,Cedi Osman,5.973600256,191,1626224,-0.169913956,0.278421881
0,Atlanta Hawks,0.437537,5,Isaiah Taylor,0.091946789,225,1627819,-0.193340814,0.403569208
0,Atlanta Hawks,0.64564,5,John Collins,0.902693919,420,1628381,-0.183024868,0.373374573
0,Atlanta Hawks,0.833333333,5,Malcolm Delaney,-6.571510319,423,1627098,-0.173720657,0.374687789
0,Atlanta Hawks,1.666666667,5,Mike Muscala,3.86703762,59,203488,-0.132411203,0.631144995
0,Atlanta Hawks,0.437537,5,Nicolas Brussino,0.883159482,497,1627852,-0.193340814,0.403569208
0,Atlanta Hawks,0.016666667,5,Tyler Cavanaugh,1.471316796,381,1628463,-0.214203922,0.537782281
0,Atlanta Hawks,0.271871667,5,Tyler Dorsey,-7.344102004,60,1628416,-0.201553067,0.447212006
