"X","Unnamed..0","rating","Team","mu","sd","name","Contract.Value","Year","Type","coefs","index","player_id","player_name","finalpriors","finalse"
133,237,-0.860694254,"Milwaukee Bucks",0.776217333,5,"Jason Terry","$2,328,652.00 ",2017,"Non-rookie",3.293540483,150,1891,"Jason Terry",-1.33845878130535,0.401229277025256
134,238,-0.860694254,"Milwaukee Bucks",3.807512,5,"John Henson","$11,422,536.00 ",2017,"Non-rookie",2.250638806,400,203089,"John Henson",0.265144100411468,0.265627766139694
135,239,-0.860694254,"Milwaukee Bucks",4.7,5,"Khris Middleton","$14,100,000.00 ",2017,"Non-rookie",3.91325507,173,203114,"Khris Middleton",0.737284385642829,0.282836566887817
136,241,-0.860694254,"Milwaukee Bucks",3.2025,5,"Matthew Dellavedova","$9,607,500.00 ",2017,"Non-rookie",0.528918565,25,203521,"Matthew Dellavedova",-0.0549168284171504,0.271089963201703
137,242,-0.860694254,"Milwaukee Bucks",3.5,5,"Mirza Teletovic","$10,500,000.00 ",2017,"Non-rookie",3.07257348,288,203141,"Mirza Teletovic",0.102465382723313,0.266657271246191
138,246,-0.860694254,"Milwaukee Bucks",3.273809667,5,"Tony Snell","$9,821,429.00 ",2017,"Non-rookie",-1.770057643,210,203503,"Tony Snell",-0.0171928853309316,0.269726365135597
139,247,0.16488799,"Detroit Pistons",7.925168667,5,"Andre Drummond","$23,775,506.00 ",2017,"Non-rookie",-3.476352064,139,203083,"Andre Drummond",2.38504309251768,0.515139931643012
140,248,0.16488799,"Detroit Pistons",1.096666667,5,"Anthony Tolliver","$3,290,000.00 ",2017,"Non-rookie",-2.290586659,140,201229,"Anthony Tolliver",-1.22734260004392,0.384989931665321
141,250,0.16488799,"Detroit Pistons",2.936329667,5,"Avery Bradley","$8,808,989.00 ",2017,"Non-rookie",-0.331848772,91,202340,"Avery Bradley",-0.254131740570645,0.292006411543817
142,251,0.16488799,"Detroit Pistons",2.333333333,5,"Boban Marjanovic","$7,000,000.00 ",2017,"Non-rookie",6.088964032,159,1626246,"Boban Marjanovic",-0.573126350165647,0.313403716629816
143,254,0.16488799,"Detroit Pistons",2,5,"Ish Smith","$6,000,000.00 ",2017,"Non-rookie",0.667964702,484,202397,"Ish Smith",-0.749464961911396,0.329540488182654
144,255,0.16488799,"Detroit Pistons",3.499106333,5,"Jon Leuer","$10,497,319.00 ",2017,"Non-rookie",-2.179230577,276,202720,"Jon Leuer",0.0435860277430964,0.28272555364264
145,256,0.16488799,"Detroit Pistons",1.8,5,"Josh Smith","$5,400,000.00 ",2017,"Non-rookie",-3.250123837,456,2746,"Josh Smith",-0.855268129064649,0.340470844335617
146,258,0.16488799,"Detroit Pistons",2.222222333,5,"Langston Galloway","$6,666,667.00 ",2017,"Non-rookie",0.574879686,138,204038,"Langston Galloway",-0.631905828693473,0.318474436245062
147,260,0.16488799,"Detroit Pistons",0.833333333,5,"Reggie Bullock","$2,500,000.00 ",2017,"Non-rookie",0.245639898,92,203493,"Reggie Bullock",-1.36665010381504,0.403646882792989
148,261,0.16488799,"Detroit Pistons",5.333333333,5,"Reggie Jackson","$16,000,000.00 ",2017,"Non-rookie",10.19988342,256,202704,"Reggie Jackson",1.01392115713314,0.328367008899891
149,263,0.16488799,"Detroit Pistons",5.333333333,5,"Tobias Harris","$16,000,000.00 ",2017,"Non-rookie",4.061369692,146,202699,"Tobias Harris",1.01392115713314,0.328367008899891
150,264,5.179052184,"Los Angeles Lakers",0.776217333,5,"Andrew Bogut","$2,328,652.00 ",2017,"Non-rookie",-0.136732997,294,101106,"Andrew Bogut",-1.68242046933481,0.553208795778527
151,267,5.179052184,"Los Angeles Lakers",7.54745,5,"Brook Lopez","$22,642,350.00 ",2017,"Non-rookie",0.255920758,46,201572,"Brook Lopez",1.89966883916602,0.645019532772356
152,268,5.179052184,"Los Angeles Lakers",2.526455333,5,"Corey Brewer","$7,579,366.00 ",2017,"Non-rookie",-6.191113396,366,201147,"Corey Brewer",-0.756516850974936,0.493942123341355
153,270,5.179052184,"Los Angeles Lakers",3.854166667,5,"Jordan Clarkson","$11,562,500.00 ",2017,"Non-rookie",1.2394471,248,203903,"Jordan Clarkson",-0.054136529962586,0.488859239356979
154,273,5.179052184,"Los Angeles Lakers",5.915298,5,"Kentavious Caldwell-Pope","$17,745,894.00 ",2017,"Non-rookie",-0.917524447,158,203484,"Kentavious Caldwell-Pope",1.03623458478844,0.550597210470425
156,276,5.179052184,"Los Angeles Lakers",5.73,5,"Luol Deng","$17,190,000.00 ",2017,"Non-rookie",1.761128843,453,2736,"Luol Deng",0.938209008452624,0.542041117508577
157,280,1.412858355,"Dallas Mavericks",1.467515333,5,"Devin Harris","$4,402,546.00 ",2017,"Non-rookie",4.264047536,260,2734,"Devin Harris",-1.10222930861909,0.384877908084279
158,281,1.412858355,"Dallas Mavericks",1.666666667,5,"Dirk Nowitzki","$5,000,000.00 ",2017,"Non-rookie",-0.22813839,430,1717,"Dirk Nowitzki",-0.996875099219116,0.37387754405331
159,283,1.412858355,"Dallas Mavericks",3.001041667,5,"Dwight Powell","$9,003,125.00 ",2017,"Non-rookie",-2.923317102,68,203939,"Dwight Powell",-0.290969593368508,0.323932388740739
160,285,1.412858355,"Dallas Mavericks",7.704001333,5,"Harrison Barnes","$23,112,004.00 ",2017,"Non-rookie",-2.475128861,165,203084,"Harrison Barnes",2.19697054491551,0.523914857351593
161,288,1.412858355,"Dallas Mavericks",2.007058333,5,"Josh McRoberts","$6,021,175.00 ",2017,"Non-rookie",0.076427715,512,201177,"Josh McRoberts",-0.816802517542255,0.356944813413984
162,290,1.412858355,"Dallas Mavericks",1.395866333,5,"Nerlens Noel","$4,187,599.00 ",2017,"Non-rookie",-2.06748149,219,203457,"Nerlens Noel",-1.14013276423591,0.389016289675803
163,292,1.412858355,"Dallas Mavericks",5.961392,5,"Wesley Matthews","$17,884,176.00 ",2017,"Non-rookie",-4.437513315,67,202083,"Wesley Matthews",1.27510261220442,0.398167199093293
164,294,2.742011328,"New York Knicks",3.915963333,5,"Courtney Lee","$11,747,890.00 ",2017,"Non-rookie",-2.472122791,87,201584,"Courtney Lee",0.117343606500682,0.372237426458467
165,297,2.742011328,"New York Knicks",6.855600667,5,"Enes Kanter","$20,566,802.00 ",2017,"Non-rookie",-2.779447988,177,202683,"Enes Kanter",1.6724583075964,0.501447934375134
166,299,2.742011328,"New York Knicks",0.776217333,5,"Jarrett Jack","$2,328,652.00 ",2017,"Non-rookie",-0.014790557,196,101127,"Jarrett Jack",-1.5436317477831,0.463194323280869
167,300,2.742011328,"New York Knicks",5.921666667,5,"Joakim Noah","$17,765,000.00 ",2017,"Non-rookie",-1.813797059,528,201149,"Joakim Noah",1.17839243203587,0.443051693499376
168,302,2.742011328,"New York Knicks",2.218441667,5,"Lance Thomas","$6,655,325.00 ",2017,"Non-rookie",-6.198749689,175,202498,"Lance Thomas",-0.780672236369647,0.392979588038685
169,304,2.742011328,"New York Knicks",0.705651667,5,"Michael Beasley","$2,116,955.00 ",2017,"Non-rookie",2.810984078,88,201563,"Michael Beasley",-1.58096210255849,0.467535735976839
170,307,2.742011328,"New York Knicks",0.776217333,5,"Ramon Sessions","$2,328,652.00 ",2017,"Non-rookie",-1.825783082,236,201196,"Ramon Sessions",-1.5436317477831,0.463194323280869
171,310,5.629013734,"Brooklyn Nets",6.444166667,5,"Allen Crabbe","$19,332,500.00 ",2017,"Non-rookie",0.369911506,98,203459,"Allen Crabbe",1.29038931383496,0.598909697032978
172,312,5.629013734,"Brooklyn Nets",4.933333333,5,"DeMarre Carroll","$14,800,000.00 ",2017,"Non-rookie",0.229556741,184,201960,"DeMarre Carroll",0.491134554945424,0.534586583900791
173,315,5.629013734,"Brooklyn Nets",4,5,"Jeremy Lin","$12,000,000.00 ",2017,"Non-rookie",1.024451967,539,202391,"Jeremy Lin",-0.00261355826008325,0.514036520030426
174,317,5.629013734,"Brooklyn Nets",0.569846,5,"Quincy Acy","$1,709,538.00 ",2017,"Non-rookie",0.852156433,125,203112,"Quincy Acy",-1.81721934337707,0.582381872563526
175,321,5.629013734,"Brooklyn Nets",5.093333333,5,"Timofey Mozgov","$15,280,000.00 ",2017,"Non-rookie",0.814402042,469,202389,"Timofey Mozgov",0.575777088668026,0.539702151174871
176,322,5.629013734,"Brooklyn Nets",3.041666667,5,"Trevor Booker","$9,125,000.00 ",2017,"Non-rookie",-1.234559951,41,202344,"Trevor Booker",-0.509587067359747,0.510661795690148
177,323,5.629013734,"Brooklyn Nets",0.569846,5,"Tyler Zeller","$1,709,538.00 ",2017,"Non-rookie",2.499155092,458,203092,"Tyler Zeller",-1.81721934337707,0.582381872563526
178,325,5.497607056,"Orlando Magic",0.776217333,5,"Arron Afflalo","$2,328,652.00 ",2017,"Non-rookie",-3.231234592,200,201167,"Arron Afflalo",-1.70056207058047,0.566828484265568
179,327,5.497607056,"Orlando Magic",5.666666667,5,"Bismack Biyombo","$17,000,000.00 ",2017,"Non-rookie",-7.137349664,500,202687,"Bismack Biyombo",0.886563071118101,0.554960489899129
180,328,5.497607056,"Orlando Magic",2.416666667,5,"D.J. Augustin","$7,250,000.00 ",2017,"Non-rookie",3.115739704,18,201571,"D.J. Augustin",-0.832738395122255,0.511787234078296
181,330,5.497607056,"Orlando Magic",5.666666667,5,"Evan Fournier","$17,000,000.00 ",2017,"Non-rookie",9.961285517,154,203095,"Evan Fournier",0.886563071118101,0.554960489899129
182,332,5.497607056,"Orlando Magic",2.1,5,"Jonathon Simmons","$6,300,000.00 ",2017,"Non-rookie",0.355847963,116,203613,"Jonathon Simmons",-1.00026007662458,0.518719194967889
183,335,5.497607056,"Orlando Magic",0.705651667,5,"Marreese Speights","$2,116,955.00 ",2017,"Non-rookie",4.687855192,183,201578,"Marreese Speights",-1.73789242535587,0.570168109720361
184,336,5.497607056,"Orlando Magic",4.083333333,5,"Nikola Vucevic","$12,250,000.00 ",2017,"Non-rookie",-0.82929759,17,202696,"Nikola Vucevic",0.0489546641355063,0.50830035686835
185,337,5.497607056,"Orlando Magic",2,5,"Shelvin Mack","$6,000,000.00 ",2017,"Non-rookie",-4.750145989,330,202714,"Shelvin Mack",-1.0531616602012,0.521300776867338
186,338,5.497607056,"Orlando Magic",3.5,5,"Terrence Ross","$10,500,000.00 ",2017,"Non-rookie",3.321098105,278,203082,"Terrence Ross",-0.259637906551808,0.503096921359284
187,340,-1.934503325,"Memphis Grizzlies",1.733333333,5,"Ben McLemore","$5,200,000.00 ",2017,"Non-rookie",-6.647422272,141,203463,"Ben McLemore",-0.770976166801799,0.337030218662007
188,341,-1.934503325,"Memphis Grizzlies",1.985253333,5,"Brandan Wright","$5,955,760.00 ",2017,"Non-rookie",2.203205264,160,201148,"Brandan Wright",-0.637706497455562,0.321700377533208
189,342,-1.934503325,"Memphis Grizzlies",7.704001333,5,"Chandler Parsons","$23,112,004.00 ",2017,"Non-rookie",-6.19190716,488,202718,"Chandler Parsons",2.38760175530108,0.475259647711668
190,346,-1.934503325,"Memphis Grizzlies",2.844444333,5,"JaMychal Green","$8,533,333.00 ",2017,"Non-rookie",-6.358797668,127,203210,"JaMychal Green",-0.183180852507711,0.280858124903494
191,348,-1.934503325,"Memphis Grizzlies",7.54745,5,"Marc Gasol","$22,642,350.00 ",2017,"Non-rookie",6.637620254,20,201188,"Marc Gasol",2.30478362103377,0.462119582104246
192,349,-1.934503325,"Memphis Grizzlies",0.702135667,5,"Mario Chalmers","$2,106,407.00 ",2017,"Non-rookie",1.173825613,128,201596,"Mario Chalmers",-1.31649606192101,0.410549123658703
193,350,-1.934503325,"Memphis Grizzlies",9.510202667,5,"Mike Conley","$28,530,608.00 ",2017,"Non-rookie",6.388901744,385,201144,"Mike Conley",3.34311086356923,0.635993785083041
194,351,-1.934503325,"Memphis Grizzlies",1.096666667,5,"Tyreke Evans","$3,290,000.00 ",2017,"Non-rookie",3.96282016,281,201936,"Tyreke Evans",-1.10778291522031,0.380704663300528
195,357,2.167864662,"Sacramento Kings",3.156871333,5,"Bogdan Bogdanovic","$9,470,614.00 ",2017,"Non-rookie",1.30709191,360,203992,"Bogdan Bogdanovic",-0.251530607592384,0.348635438527686
196,360,2.167864662,"Sacramento Kings",2.666666667,5,"Garrett Temple","$8,000,000.00 ",2017,"Non-rookie",6.866803426,346,202066,"Garrett Temple",-0.510856638672896,0.357843514292449
197,361,2.167864662,"Sacramento Kings",6.666666667,5,"George Hill","$20,000,000.00 ",2017,"Non-rookie",3.599486051,252,201588,"George Hill",1.60520670439216,0.468553951710651
198,364,2.167864662,"Sacramento Kings",2.797666667,5,"Kosta Koufos","$8,393,000.00 ",2017,"Non-rookie",-1.918978747,133,201585,"Kosta Koufos",-0.441555564187515,0.354723777707405
199,367,2.167864662,"Sacramento Kings",2.666666667,5,"Vince Carter","$8,000,000.00 ",2017,"Non-rookie",-3.369290982,10,1713,"Vince Carter",-0.510856638672896,0.357843514292449
200,369,2.167864662,"Sacramento Kings",4.102564,5,"Zach Randolph","$12,307,692.00 ",2017,"Non-rookie",0.532480233,44,2216,"Zach Randolph",0.248755789018648,0.350685577360008
201,372,-0.824932591,"Chicago Bulls",2.6145,5,"Cristiano Felicio","$7,843,500.00 ",2017,"Non-rookie",-9.322609187,171,1626245,"Cristiano Felicio",-0.368014755473632,0.289306044529547
202,375,-0.824932591,"Chicago Bulls",5.183333333,5,"Dwyane Wade","$15,550,000.00 ",2017,"Non-rookie",0.39544599,292,2548,"Dwyane Wade",0.990938757127598,0.303654467329652
203,385,-0.824932591,"Chicago Bulls",4.166666667,5,"Nikola Mirotic","$12,500,000.00 ",2017,"Non-rookie",2.375536914,104,202703,"Nikola Mirotic",0.453105991117908,0.26942242688043
204,387,-0.824932591,"Chicago Bulls",1.284643667,5,"Quincy Pondexter","$3,853,931.00 ",2017,"Non-rookie",0.677164153,295,202347,"Quincy Pondexter",-1.07152981492469,0.36425903676658
205,390,-0.824932591,"Chicago Bulls",4.596166667,5,"Robin Lopez","$13,788,500.00 ",2017,"Non-rookie",2.431857945,77,201577,"Robin Lopez",0.680318292579518,0.279783988174886
206,392,4.014177796,"Phoenix Suns",2,5,"Alan Williams","$6,000,000.00 ",2017,"Non-rookie",-4.630131124,253,1626210,"Alan Williams",-0.968680823533687,0.452693482036681
207,393,4.014177796,"Phoenix Suns",1.395866333,5,"Alex Len","$4,187,599.00 ",2017,"Non-rookie",-4.982462991,66,203458,"Alex Len",-1.28827710029623,0.476082763936025
208,397,4.014177796,"Phoenix Suns",5.961392,5,"Greg Monroe","$17,884,176.00 ",2017,"Non-rookie",-5.894250217,426,202328,"Greg Monroe",1.1269582761441,0.498731283836723
209,398,4.014177796,"Phoenix Suns",3.333333333,5,"Jared Dudley","$10,000,000.00 ",2017,"Non-rookie",-1.177692996,166,201162,"Jared Dudley",-0.263326376021675,0.42847374716207
210,404,4.014177796,"Phoenix Suns",4.333333333,5,"Tyson Chandler","$13,000,000.00 ",2017,"Non-rookie",-4.128777381,401,2199,"Tyson Chandler",0.265689459744588,0.437734870771665
211,408,-3.979408403,"Toronto Raptors ",9.246658333,5,"DeMar DeRozan","$27,739,975.00 ",2017,"Non-rookie",1.929728957,411,201942,"DeMar DeRozan",3.32014844796757,0.618049511128233
212,411,-3.979408403,"Toronto Raptors ",5.153558333,5,"Jonas Valanciunas","$15,460,675.00 ",2017,"Non-rookie",4.103626476,319,202685,"Jonas Valanciunas",1.15483373059268,0.326050433948223
213,412,-3.979408403,"Toronto Raptors ",9.567901333,5,"Kyle Lowry","$28,703,704.00 ",2017,"Non-rookie",6.501359444,5,200768,"Kyle Lowry",3.49009108209663,0.646702802499473
214,417,-3.979408403,"Toronto Raptors ",6.687243,5,"Serge Ibaka","$20,061,729.00 ",2017,"Non-rookie",-4.594618479,229,201586,"Serge Ibaka",1.96617720650759,0.411317790787067
215,420,-5.695697826,"Cleveland Cavaliers",2.473637333,5,"Channing Frye","$7,420,912.00 ",2017,"Non-rookie",3.707409524,334,101112,"Channing Frye",-0.165144766218914,0.39752279088249
216,421,-5.695697826,"Cleveland Cavaliers",0.705651667,5,"Derrick Rose","$2,116,955.00 ",2017,"Non-rookie",4.97659484,145,201565,"Derrick Rose",-1.10043718094068,0.4970326125459
217,424,-5.695697826,"Cleveland Cavaliers",3.445693,5,"Iman Shumpert","$10,337,079.00 ",2017,"Non-rookie",2.140110002,275,202697,"Iman Shumpert",0.349088074870423,0.369472525980051
218,425,-5.695697826,"Cleveland Cavaliers",2.087131667,5,"Isaiah Thomas","$6,261,395.00 ",2017,"Non-rookie",5.965407247,322,202738,"Isaiah Thomas",-0.369612384146301,0.414712158656247
219,426,-5.695697826,"Cleveland Cavaliers",2.265372333,5,"Jae Crowder","$6,796,117.00 ",2017,"Non-rookie",1.267572219,106,203109,"Jae Crowder",-0.275320249254775,0.406405326821199
220,427,-5.695697826,"Cleveland Cavaliers",0.705651667,5,"Jeff Green","$2,116,955.00 ",2017,"Non-rookie",-0.840384298,257,201145,"Jeff Green",-1.10043718094068,0.4970326125459
221,428,-5.695697826,"Cleveland Cavaliers",0.776217333,5,"Jose Calderon","$2,328,652.00 ",2017,"Non-rookie",1.954301369,490,101181,"Jose Calderon",-1.06310682616528,0.492194074434633
222,429,-5.695697826,"Cleveland Cavaliers",7.54745,5,"Kevin Love","$22,642,350.00 ",2017,"Non-rookie",2.785064054,259,201567,"Kevin Love",2.51898248233554,0.509941265683889
223,430,-5.695697826,"Cleveland Cavaliers",2.333333333,5,"Kyle Korver","$7,000,000.00 ",2017,"Non-rookie",7.659041704,108,2594,"Kyle Korver",-0.239367804040264,0.403406586157528
224,431,-5.695697826,"Cleveland Cavaliers",11.09523633,5,"LeBron James","$33,285,709.00 ",2017,"Non-rookie",1.156623438,107,2544,"LeBron James",4.39581763282062,0.803964643245082
225,432,-5.695697826,"Cleveland Cavaliers",5.466666667,5,"Tristan Thompson","$16,400,000.00 ",2017,"Non-rookie",1.154259843,425,202684,"Tristan Thompson",1.41821514838004,0.392517304016617
226,435,0,"Atlanta Hawks",5.166666667,5,"Dennis Schroder","$15,500,000.00 ",2017,"Non-rookie",0.869136775,224,203471,"Dennis Schroder",0.935142171459293,0.316437694543475
227,436,0,"Atlanta Hawks",2,5,"Dewayne Dedmon","$6,000,000.00 ",2017,"Non-rookie",6.452420675,364,203473,"Dewayne Dedmon",-0.740074641976879,0.327040040317726
228,437,0,"Atlanta Hawks",2,5,"Ersan Ilyasova","$6,000,000.00 ",2017,"Non-rookie",3.021736354,396,101141,"Ersan Ilyasova",-0.740074641976879,0.327040040317726
229,441,0,"Atlanta Hawks",0.016666667,5,"Jeremy Evans","$50,000.00 ",2017,"Non-rookie",-0.210378243,382,202379,"Jeremy Evans",-1.78928938273696,0.465201030726128
230,443,0,"Atlanta Hawks",5.636704333,5,"Kent Bazemore","$16,910,113.00 ",2017,"Non-rookie",-2.334111245,61,203145,"Kent Bazemore",1.18379954017991,0.341647703464044
231,444,0,"Atlanta Hawks",0.658053,5,"Luke Babbitt","$1,974,159.00 ",2017,"Non-rookie",0.811681084,148,202337,"Luke Babbitt",-1.44998585573591,0.414911502909337
232,446,0,"Atlanta Hawks",2.20202,5,"Marco Belinelli","$6,606,060.00 ",2017,"Non-rookie",0.575607054,94,201158,"Marco Belinelli",-0.633202862835378,0.316784451246037
233,448,0,"Atlanta Hawks",4.166666667,5,"Miles Plumlee","$12,500,000.00 ",2017,"Non-rookie",3.482543232,447,203101,"Miles Plumlee",0.40612633569303,0.282798978540652
234,452,0,"Atlanta Hawks",0.833333333,5,"Richard Jefferson","$2,500,000.00 ",2017,"Non-rookie",-5.69233042,34,2210,"Richard Jefferson",-1.35725978388052,0.401907942965333
